Time (s);Force-X (N);Force-Y (N);
0.0584422;393.3;242.2;
0.0584427;393.2;229.5;
0.0584431;393;217.1;
0.0584436;392.8;204.9;
0.058444;392.5;192.6;
0.0584445;392.1;181.1;
0.0584449;391.7;169.6;
0.0584453;391.2;158.4;
0.0584458;390.6;147.4;
0.0584462;390;136.7;
0.0584466;389.3;126.3;
0.058447;388.5;116.1;
0.0584474;387.7;106;
0.0584478;386.8;96.34;
0.0584482;385.9;87;
0.0584486;385;77.99;
0.058449;384;69.09;
0.0584494;383;60.32;
0.0584499;381.4;48.61;
0.0584507;378.9;31.08;
0.0584515;376.1;14.42;
0.0584522;373.2;-1.328;
0.058453;370.2;-16.4;
0.0584537;367;-30.41;
0.0584544;363.7;-43.73;
0.0584551;360.3;-56.14;
0.0584558;356.9;-67.98;
0.0584566;352.7;-81.07;
0.0584574;348.4;-93.66;
0.0584581;344;-105.4;
0.0584589;339.6;-116.4;
0.0584596;335.3;-126.3;
0.0584603;331;-135.6;
0.058461;326.6;-144.4;
0.0584616;322.3;-152.5;
0.0584623;318;-160;
0.0584629;313.7;-167.2;
0.0584636;309.4;-173.9;
0.0584642;305.1;-180;
0.0584649;300.9;-185.5;
0.0584655;296.8;-190.5;
0.0584661;292.8;-194.9;
0.0584667;289;-198.8;
0.0584673;285.2;-202.2;
0.0584677;282.6;-204.3;
0.0584683;278.5;-207.1;
0.0584689;274.7;-209.4;
0.0584695;271;-211.2;
0.05847;267.4;-212.5;
0.0584706;263.9;-213.3;
0.0584711;260.6;-213.8;
0.0584716;257.4;-213.8;
0.0584722;254.2;-213.6;
0.0584727;251.1;-212.9;
0.0584732;248.1;-212;
0.0584737;245.2;-210.8;
0.0584741;242.4;-209.4;
0.0584746;239.6;-207.7;
0.0584751;237;-205.9;
0.0584755;234.4;-203.8;
0.058476;231.9;-201.5;
0.0584764;229.4;-199.1;
0.0584769;226.8;-196.4;
0.0584773;224.4;-193.6;
0.0584778;221.9;-190.6;
0.0584782;219.6;-187.5;
0.0584787;216.8;-183.7;
0.0584795;213.1;-178.1;
0.0584802;209.4;-172.3;
0.0584809;206;-166.5;
0.0584816;202.7;-160.6;
0.0584823;199.6;-154.8;
0.0584829;196.7;-149.1;
0.0584836;193.8;-143.5;
0.0584842;191.2;-138.1;
0.0584849;188.6;-132.8;
0.0584855;186.2;-127.9;
0.0584861;184;-123.2;
0.0584867;181.9;-119;
0.0584873;180;-115;
0.0584879;178.2;-111.5;
0.0584884;176.6;-108.4;
0.058489;175.1;-105.7;
0.0584895;173.6;-103.2;
0.05849;172.1;-100.6;
0.0584906;170.5;-98.38;
0.0584912;169.1;-96.54;
0.0584918;167.7;-95.01;
0.0584924;166.5;-93.88;
0.0584929;165.3;-93.04;
0.0584935;164.1;-92.45;
0.0584942;162.6;-92.13;
0.058495;161.2;-92.29;
0.0584957;159.9;-92.87;
0.0584964;158.6;-93.77;
0.0584971;157.6;-94.93;
0.0584978;156.6;-96.27;
0.0584985;155.7;-97.7;
0.0584991;154.9;-99.17;
0.0584998;154.2;-100.8;
0.0585005;153.5;-102.5;
0.0585011;153;-104.1;
0.0585018;152.6;-105.4;
0.0585024;152.3;-106.6;
0.058503;152.2;-107.5;
0.0585036;152.1;-108.3;
0.0585041;152.2;-108.8;
0.0585045;152.3;-109;
0.0585052;152.6;-109.2;
0.058506;153.1;-108.9;
0.0585067;153.8;-108.2;
0.0585075;154.6;-106.9;
0.0585082;155.6;-105.3;
0.0585089;156.7;-103.2;
0.0585096;157.9;-100.7;
0.0585103;159.1;-97.95;
0.0585111;160.6;-94.28;
0.0585119;162.2;-90.19;
0.0585127;163.8;-85.91;
0.0585135;165.3;-81.5;
0.0585142;166.7;-77.05;
0.0585149;167.9;-72.59;
0.0585157;169.1;-67.79;
0.0585164;170;-64.01;
0.058517;170.7;-60.27;
0.0585176;171.2;-56.67;
0.0585182;171.6;-53.23;
0.0585188;171.8;-50.02;
0.0585194;171.8;-47.08;
0.05852;171.6;-44.37;
0.0585206;171.3;-41.87;
0.0585212;170.8;-39.43;
0.058522;169.8;-36.49;
0.0585229;168.4;-33.96;
0.0585237;166.8;-31.87;
0.0585245;164.6;-29.91;
0.0585253;162.3;-28.34;
0.0585262;159.7;-27;
0.058527;156.9;-25.81;
0.0585277;154.1;-24.72;
0.0585285;151.1;-23.64;
0.0585292;148.1;-22.5;
0.0585299;145.1;-21.28;
0.0585306;142;-19.92;
0.0585313;138.6;-18.13;
0.0585321;135.2;-16.04;
0.0585328;131.9;-13.69;
0.0585335;128.8;-11.07;
0.0585342;125.7;-8.09;
0.0585349;122.8;-4.796;
0.0585356;120;-1.291;
0.0585361;117.9;1.707;
0.0585368;115.1;6.354;
0.0585376;112.5;11.24;
0.0585383;110.1;16.34;
0.058539;108;21.61;
0.0585397;106.2;27.06;
0.0585404;104.7;32.61;
0.0585411;103.4;38.22;
0.0585418;102.4;43.74;
0.0585425;101.7;49.36;
0.0585432;101.4;54.82;
0.0585439;101.4;60.04;
0.0585446;101.8;64.92;
0.0585453;102.4;69.45;
0.0585459;103.4;73.56;
0.0585466;104.7;77.25;
0.0585472;106.3;80.57;
0.0585478;108.1;83.46;
0.0585484;110.4;86.11;
0.0585491;113;88.36;
0.0585497;115.9;90.15;
0.0585503;119;91.55;
0.058551;122.3;92.55;
0.0585515;125.9;93.18;
0.0585521;129.6;93.5;
0.0585527;133.5;93.54;
0.0585533;137.6;93.32;
0.0585539;142.1;92.85;
0.0585545;147;92.12;
0.0585551;152.1;91.21;
0.0585557;157.2;90.17;
0.0585563;162.5;89.04;
0.0585569;167.7;87.89;
0.0585574;173.1;86.7;
0.0585578;177.1;85.83;
0.0585582;180.9;85.01;
0.0585587;185.4;84.11;
0.0585591;189.9;83.25;
0.0585595;194.5;82.43;
0.05856;199.1;81.67;
0.0585604;203.8;80.98;
0.0585608;208.6;80.37;
0.0585613;213.4;79.84;
0.0585618;219.6;79.32;
0.0585624;225.8;78.97;
0.0585629;231.9;78.82;
0.0585634;238;78.86;
0.058564;244;79.08;
0.0585645;249.8;79.46;
0.0585649;255.4;79.99;
0.0585654;261;80.68;
0.0585659;266.6;81.51;
0.0585664;272.8;82.65;
0.058567;279;83.96;
0.0585675;285.2;85.47;
0.058568;291.4;87.17;
0.0585686;297.4;89.03;
0.0585691;303.3;91.02;
0.0585696;308.9;93.11;
0.0585701;314.4;95.29;
0.0585706;319.7;97.58;
0.0585711;325;100;
0.0585716;330.6;102.8;
0.0585721;335.9;105.6;
0.0585727;341.1;108.5;
0.0585732;346.1;111.5;
0.0585737;350.9;114.5;
0.0585742;355.3;117.5;
0.0585747;359.6;120.6;
0.0585751;363.7;123.7;
0.0585756;367.7;126.8;
0.0585761;371.4;130;
0.0585766;375;133.2;
0.058577;378.3;136.3;
0.0585775;381.4;139.4;
0.058578;384.3;142.5;
0.0585784;387;145.5;
0.0585789;390;149.2;
0.0585795;393.3;153.4;
0.0585801;396.1;157.5;
0.0585807;398.8;161.6;
0.0585813;401.1;165.7;
0.0585819;403.1;169.6;
0.0585825;404.8;173.5;
0.058583;406.3;177.3;
0.0585836;407.5;180.9;
0.0585843;408.5;185;
0.058585;409.2;189;
0.0585857;409.5;192.7;
0.0585861;409.5;195.1;
0.0585867;409.3;197.8;
0.0585873;408.8;200.2;
0.0585879;408;202.4;
0.0585885;407;204.2;
0.058589;405.8;205.5;
0.0585895;404.4;206.6;
0.0585901;402.8;207.3;
0.0585906;401;207.7;
0.0585913;398.5;207.7;
0.0585917;396.6;207.3;
0.0585923;393.9;206.4;
0.0585929;391.2;205.2;
0.0585935;388;203.3;
0.0585941;384.7;200.9;
0.0585946;381.6;198.4;
0.0585952;378.1;195.2;
0.0585958;374.4;191.5;
0.0585964;370.3;186.9;
0.0585971;365.8;181.6;
0.0585978;361.2;175.6;
0.0585984;356.6;169.2;
0.0585991;352;162.4;
0.0585997;347.6;155.4;
0.0586003;343.3;148.1;
0.0586009;339.1;140.7;
0.0586014;335;133;
0.058602;330.9;125.2;
0.0586025;327.3;117.6;
0.0586031;323.4;109.2;
0.0586037;319.7;100.6;
0.0586042;316.7;93.52;
0.0586046;313.9;86.49;
0.0586051;311;78.49;
0.0586057;307.9;69.82;
0.0586063;305.2;61.35;
0.0586068;302.6;52.83;
0.0586073;300.4;44.98;
0.0586078;298.5;37.2;
0.0586084;296.6;29.17;
0.0586089;295.1;21.5;
0.0586094;293.8;14.34;
0.0586099;292.8;7.533;
0.0586104;292;0.5722;
0.0586108;291.5;-5.706;
0.0586113;291.1;-12.08;
0.0586118;290.9;-18.2;
0.0586124;291;-25.11;
0.0586131;291.5;-33.06;
0.0586138;292.4;-40.4;
0.0586145;293.6;-46.9;
0.0586151;295.1;-52.52;
0.058616;297.8;-59.89;
0.0586168;300.4;-65.17;
0.0586176;303.3;-69.71;
0.0586184;306.5;-73.48;
0.0586191;309.8;-76.4;
0.0586198;313.1;-78.67;
0.0586205;316.6;-80.33;
0.0586213;320.1;-81.42;
0.058622;323.5;-81.96;
0.0586227;327;-82.03;
0.0586235;330.5;-81.62;
0.0586242;333.7;-80.83;
0.0586246;335.9;-80.05;
0.0586253;338.7;-78.73;
0.058626;341.3;-77.17;
0.0586267;343.7;-75.39;
0.0586273;345.8;-73.41;
0.058628;347.7;-71.3;
0.0586286;349.3;-69.09;
0.0586292;350.6;-66.81;
0.0586299;351.7;-64.5;
0.0586304;352.4;-62.49;
0.058631;353;-60;
0.0586317;353.3;-57.42;
0.0586323;353.2;-54.78;
0.058633;352.9;-52.14;
0.0586336;352.3;-49.55;
0.0586342;351.4;-47.04;
0.0586348;350.3;-44.58;
0.0586354;349;-42.36;
0.058636;347.2;-39.71;
0.0586367;345.1;-36.94;
0.0586373;342.6;-34.15;
0.0586379;340;-31.56;
0.0586386;337;-28.73;
0.0586392;333.7;-25.88;
0.0586399;330.2;-23;
0.0586405;326.4;-20.07;
0.0586411;322.5;-17.11;
0.0586417;318.4;-14.11;
0.0586422;314.2;-11.13;
0.0586428;310;-8.064;
0.0586434;305.6;-4.978;
0.0586439;301.6;-2.084;
0.0586444;297.1;1.144;
0.0586449;292.4;4.574;
0.0586454;287.8;8;
0.0586459;282.9;11.62;
0.0586465;277.9;15.45;
0.058647;273.1;19.22;
0.0586475;268;23.29;
0.0586479;262.9;27.44;
0.0586484;257.8;31.72;
0.0586489;252.6;36.13;
0.0586494;247.5;40.61;
0.0586498;242.3;45.18;
0.0586503;237.2;49.82;
0.058651;228.8;57.79;
0.0586518;219.8;66.47;
0.0586525;210.9;75.43;
0.0586533;202.2;84.52;
0.058654;193.6;93.72;
0.0586546;185.2;103;
0.058655;179.8;109.1;
0.0586558;169.9;120.5;
0.0586566;160.1;132;
0.0586573;150.6;143.5;
0.058658;141.1;155.2;
0.0586588;131.7;167;
0.0586595;122.4;178.7;
0.0586602;113.1;190.5;
0.0586609;104.2;202;
0.0586617;93.82;215.4;
0.0586624;83.72;228.4;
0.0586632;74.01;240.9;
0.058664;64.47;253.1;
0.0586647;55.22;264.7;
0.0586654;46.48;275.6;
0.0586662;37.04;287.2;
0.0586669;28.02;298;
0.0586677;19.25;308.1;
0.0586685;10.81;317.5;
0.0586692;2.757;326.1;
0.05867;-4.828;333.7;
0.0586707;-11.9;340.5;
0.0586714;-18.51;346.4;
0.0586721;-24.71;351.4;
0.0586728;-30.66;355.9;
0.0586735;-36.2;359.6;
0.0586741;-41.28;362.5;
0.058675;-47.58;365.4;
0.0586757;-51.77;366.9;
0.0586763;-55.68;367.8;
0.058677;-59.24;368.1;
0.0586776;-62.47;368;
0.0586783;-65.34;367.3;
0.0586789;-67.93;366.2;
0.0586797;-70.35;364.5;
0.0586804;-72.34;362.3;
0.0586812;-73.84;359.7;
0.0586819;-74.84;356.8;
0.0586827;-75.33;353.6;
0.0586834;-75.32;350.4;
0.0586842;-74.8;347.2;
0.0586849;-73.82;344.1;
0.0586856;-72.44;341.2;
0.0586863;-70.65;338.6;
0.0586869;-68.43;336;
0.0586876;-65.82;333.8;
0.0586884;-62.14;331.5;
0.0586889;-59.64;330.2;
0.0586894;-56.93;329.2;
0.0586898;-54.01;328.3;
0.0586905;-49.39;327.4;
0.0586914;-43;326.7;
0.0586922;-36.16;326.6;
0.0586931;-28.79;327;
0.058694;-19.2;328.1;
0.0586949;-10.15;329.6;
0.0586957;-0.7392;331.4;
0.0586963;6.084;332.8;
0.0586974;20.14;335.9;
0.0586982;30.2;338.1;
0.0586989;40.24;340.2;
0.0586996;50.08;342.1;
0.0587005;62.38;344.3;
0.0587013;74.18;346;
0.0587021;85.73;347.2;
0.0587028;96.51;347.9;
0.0587036;108.3;348.2;
0.0587045;121.6;347.7;
0.0587053;134.4;346.4;
0.0587062;147;344.2;
0.058707;159.1;341.1;
0.0587079;170.9;337.1;
0.0587087;182;332.2;
0.0587095;192.6;326.6;
0.0587102;202.8;320.1;
0.058711;212.9;312.4;
0.0587118;222.6;303.9;
0.0587125;230.4;296;
0.0587132;238.2;287.1;
0.0587139;245.4;277.7;
0.0587146;252;268;
0.0587153;258.1;258.2;
0.058716;263.7;248.1;
0.0587166;268.8;237.8;
0.0587172;273.3;227.8;
0.0587178;277.4;217.7;
0.0587184;280.8;208.4;
0.0587189;283.9;199.2;
0.0587195;287.1;188.6;
0.0587201;290;178;
0.0587207;292.6;167.6;
0.0587213;294.7;157.8;
0.0587218;296.5;148.9;
0.0587224;298.3;138.8;
0.0587229;299.8;129.5;
0.0587235;301.2;119.8;
0.058724;302.4;110.4;
0.0587246;303.6;100.4;
0.0587251;304.5;91.35;
0.0587257;305.3;82.17;
0.0587263;306.1;72.77;
0.0587269;306.8;63.54;
0.0587274;307.4;54.55;
0.0587279;308;46.65;
0.0587285;308.5;38.56;
0.058729;309;30.84;
0.0587295;309.5;23.27;
0.0587302;310.3;13.17;
0.0587308;311;4.731;
0.0587313;311.6;-2.085;
0.0587319;312.3;-10.39;
0.0587325;313.2;-18.53;
0.0587331;314.1;-26.54;
0.0587337;315.2;-34.41;
0.0587342;316;-40.6;
0.0587347;317.1;-47.48;
0.0587353;318.3;-54.62;
0.0587358;319.5;-61.45;
0.0587364;320.9;-69.02;
0.058737;322.4;-76.46;
0.0587376;323.9;-83.49;
0.0587381;325.4;-89.75;
0.0587386;326.9;-96.12;
0.0587391;328.4;-102.2;
0.0587397;330;-108.4;
0.0587402;331.7;-114.9;
0.0587407;333.2;-120.1;
0.0587412;334.7;-125.4;
0.0587417;336.4;-131;
0.0587423;338.1;-136.3;
0.0587428;339.7;-141.2;
0.0587433;341.3;-145.8;
0.0587438;342.8;-150;
0.0587442;344.4;-154;
0.0587447;345.9;-157.6;
0.0587452;347.3;-160.8;
0.0587456;348.7;-163.7;
0.0587461;350.1;-166.3;
0.0587465;351.5;-168.6;
0.058747;353;-170.5;
0.0587476;354.9;-172.6;
0.0587481;356.5;-173.8;
0.0587487;358.4;-174.6;
0.0587493;360.2;-174.6;
0.0587499;362.1;-173.9;
0.0587505;364;-172.4;
0.0587514;366.8;-168.7;
0.0587521;369.2;-164.4;
0.0587529;371.6;-158.9;
0.0587536;374;-152.5;
0.0587543;376.4;-145.1;
0.0587549;378.9;-136.9;
0.0587556;381.4;-127.8;
0.0587562;383.8;-118.2;
0.0587568;386.3;-108.4;
0.0587576;389.2;-95.94;
0.0587585;393.5;-77.62;
0.0587593;397.1;-61.58;
0.0587601;400.8;-45.24;
0.0587609;404.5;-28.59;
0.0587617;408.3;-11.78;
0.0587624;412.1;4.692;
0.0587632;415.8;20.72;
0.0587639;419.6;36.23;
0.0587646;423.3;51.21;
0.0587653;427.1;66.07;
0.0587663;432.1;84.7;
0.0587671;436.2;99.3;
0.0587678;440.2;112.5;
0.0587686;444;124.5;
0.0587693;447.6;135.1;
0.05877;451.1;144.4;
0.0587707;454.4;152.6;
0.0587713;457.3;159.3;
0.058772;460.1;165;
0.0587725;462.3;169;
0.058773;464.4;172.3;
0.0587736;466.4;175.1;
0.058774;468;176.9;
0.0587748;470.5;179;
0.0587756;473;179.8;
0.0587765;475.1;179.2;
0.0587773;476.9;177.1;
0.0587781;478.2;173.8;
0.0587789;479.2;169.5;
0.0587797;479.8;164.3;
0.0587805;480.1;158.3;
0.0587812;480.2;151.5;
0.0587821;479.9;143.1;
0.0587826;479.5;137.2;
0.0587835;478.7;127.3;
0.0587844;477.5;116.7;
0.0587852;476.1;105.8;
0.0587861;474.5;94.75;
0.0587869;472.8;83.6;
0.0587877;471;72.59;
0.0587885;469.1;61.78;
0.0587893;467.3;51.31;
0.0587903;465.1;38.39;
0.0587911;463.3;28.19;
0.0587919;461.7;18.35;
0.0587927;460.2;9.069;
0.0587934;458.9;0.2878;
0.0587942;457.9;-7.853;
0.058795;457.1;-15.34;
0.0587957;456.6;-22.09;
0.0587964;456.3;-28.12;
0.0587973;456.4;-34.07;
0.058798;456.8;-39.17;
0.0587988;457.6;-43.45;
0.0587996;458.7;-46.87;
0.0588004;460.2;-49.54;
0.0588011;461.9;-51.45;
0.0588021;464.7;-53.03;
0.0588029;467.1;-53.47;
0.0588036;469.8;-53.33;
0.0588043;472.7;-52.66;
0.0588051;475.8;-51.5;
0.0588058;479;-49.9;
0.0588065;482.4;-47.92;
0.0588072;485.9;-45.66;
0.0588079;489.3;-43.16;
0.0588086;492.7;-40.51;
0.0588093;496;-37.8;
0.0588099;499.1;-35.06;
0.0588103;501;-33.3;
0.0588109;503.6;-30.82;
0.0588114;506.1;-28.3;
0.058812;508.5;-25.77;
0.0588128;511.7;-22.07;
0.0588135;514.3;-18.82;
0.0588143;516.9;-15.09;
0.058815;518.7;-11.96;
0.0588157;520.1;-9.183;
0.0588165;521.3;-5.756;
0.0588172;522;-2.429;
0.058818;522.2;0.7483;
0.0588186;521.9;3.645;
0.0588192;521.3;6.265;
0.0588198;520.4;8.879;
0.0588204;519.2;11.52;
0.058821;517.6;14.22;
0.0588216;515.8;16.97;
0.0588222;513.7;19.79;
0.0588227;511.3;22.7;
0.0588233;508.8;25.64;
0.0588239;506;28.71;
0.0588244;502.9;31.9;
0.058825;499.7;35.21;
0.0588255;496.6;38.29;
0.0588261;493.1;41.85;
0.0588267;489.4;45.5;
0.0588272;486.1;48.76;
0.0588277;482.2;52.59;
0.0588283;478.3;56.5;
0.0588289;473.9;60.91;
0.0588295;469.3;65.54;
0.0588301;465.2;69.63;
0.0588306;461.3;73.62;
0.0588311;457.8;77.14;
0.0588316;454;80.99;
0.058832;450.4;84.58;
0.0588326;446.6;88.41;
0.0588331;442.8;92.25;
0.0588337;438.5;96.39;
0.0588342;434.5;100.2;
0.0588348;430.5;103.9;
0.0588353;426.8;107.2;
0.0588358;423.5;110;
0.0588363;419.7;113.1;
0.0588368;415.9;115.9;
0.0588374;412.2;118.5;
0.0588378;408.8;120.7;
0.0588384;405.2;122.8;
0.0588389;401.5;124.7;
0.0588394;398;126.2;
0.05884;394.3;127.5;
0.0588407;389.2;128.9;
0.0588413;384.9;129.6;
0.058842;380.3;129.9;
0.0588427;375.8;129.8;
0.0588434;371;129.2;
0.0588439;367.6;128.4;
0.0588444;364.1;127.4;
0.0588449;360.8;126.2;
0.0588455;356.5;124.4;
0.0588462;352.1;122.2;
0.0588469;347.8;119.6;
0.0588476;343.9;117;
0.0588482;340.2;114.2;
0.0588491;335.1;109.9;
0.0588498;332;106.9;
0.0588503;329.7;104.6;
0.0588507;327.5;102.2;
0.0588515;324.4;98.43;
0.0588519;322.7;96.2;
0.0588528;320;92.1;
0.0588536;318.1;88.54;
0.0588543;316.8;85.38;
0.058855;315.9;82.26;
0.0588555;315.6;80.03;
0.058856;315.5;78.16;
0.0588565;315.7;76.29;
0.0588573;316.4;73.54;
0.0588582;318;70.6;
0.0588591;320.2;67.94;
0.0588599;323.2;65.5;
0.0588608;326.7;63.24;
0.0588616;330.7;61.05;
0.0588624;335.2;58.9;
0.0588628;337.5;57.87;
0.0588632;340.5;56.55;
0.0588637;343.5;55.19;
0.0588642;346.7;53.76;
0.0588649;351.7;51.52;
0.0588656;357.2;48.88;
0.0588664;363.1;45.81;
0.0588671;369;42.5;
0.0588679;376.1;38.14;
0.0588688;383.3;33.24;
0.0588696;390.4;27.82;
0.0588704;397.4;21.85;
0.0588712;404.5;15.26;
0.0588719;411.4;8.163;
0.0588727;418.1;0.5571;
0.0588734;424.7;-7.591;
0.0588742;431.3;-16.33;
0.0588749;437.7;-25.55;
0.0588754;442.4;-32.72;
0.0588761;448.8;-43.01;
0.0588768;454.3;-52.34;
0.0588772;458.3;-59.46;
0.0588779;464.3;-70.44;
0.0588786;470.4;-82.26;
0.0588793;476.4;-94.47;
0.05888;482.2;-106.6;
0.0588807;487.8;-118.9;
0.0588813;493.4;-131.2;
0.058882;498.8;-143.5;
0.0588824;502.4;-151.8;
0.0588828;505.9;-160.1;
0.0588834;510.4;-170.5;
0.0588838;513.9;-178.8;
0.0588842;517.3;-187;
0.0588849;522.7;-199.7;
0.0588855;527.7;-211.6;
0.058886;531.5;-220.4;
0.0588866;536.7;-232.4;
0.0588873;541.9;-244.3;
0.0588879;547.1;-255.7;
0.0588884;551.4;-265.1;
0.058889;555.8;-274.4;
0.0588895;560.5;-283.9;
0.0588901;564.8;-292.1;
0.0588905;568.2;-298.5;
0.0588909;571.6;-304.5;
0.0588913;575.1;-310.3;
0.0588918;578.5;-315.9;
0.0588922;582;-321.1;
0.0588926;585.4;-325.9;
0.058893;588.9;-330.5;
0.0588935;592.4;-334.7;
0.058894;596.7;-339.4;
0.0588946;601.9;-344.2;
0.0588952;606.8;-348;
0.0588958;611.8;-350.9;
0.0588964;616.5;-352.9;
0.0588969;620.8;-354.1;
0.0588975;625.9;-354.5;
0.058898;630.6;-354.2;
0.0588986;635.3;-353;
0.0588991;640;-351;
0.0588997;644.8;-348.2;
0.0589002;649.3;-344.8;
0.0589008;654;-340.5;
0.0589013;658.3;-335.9;
0.0589018;662.5;-330.7;
0.0589023;666.6;-325;
0.0589028;670.7;-318.7;
0.0589033;674.8;-312;
0.0589037;678.7;-305;
0.0589042;682.6;-297.4;
0.0589047;686.4;-289.4;
0.0589051;690.2;-281.2;
0.0589056;693.8;-272.7;
0.058906;697.4;-264;
0.0589065;700.9;-254.9;
0.0589069;704.4;-245.5;
0.0589073;707.7;-236;
0.0589079;712.3;-222.6;
0.0589086;717;-207.7;
0.0589092;721.5;-192.9;
0.0589098;725.7;-178.4;
0.0589104;729.6;-164.2;
0.058911;733.2;-150.3;
0.0589115;736.6;-136.9;
0.058912;739.7;-124;
0.0589126;742.7;-111.4;
0.058913;745.3;-99.68;
0.0589138;749.3;-80.82;
0.0589145;752.6;-64.32;
0.0589153;755.9;-47.16;
0.058916;758.7;-30.66;
0.0589167;761.3;-14.89;
0.0589175;763.4;-0.014378;
0.0589181;765.2;13.64;
0.0589188;766.7;26.57;
0.0589195;768;40.35;
0.0589203;769;53.43;
0.058921;769.6;65.55;
0.0589217;769.8;76.9;
0.0589224;769.7;87.42;
0.0589231;769.2;97.14;
0.0589238;768.5;106.3;
0.0589244;767.5;114.8;
0.058925;766.2;122.7;
0.0589257;764.6;130.5;
0.0589263;762.6;138;
0.058927;760.4;145.3;
0.0589276;757.8;152.2;
0.0589282;755.1;158.7;
0.0589288;752.1;164.9;
0.0589294;748.8;171;
0.05893;745.4;176.8;
0.0589306;741.7;182.4;
0.0589311;738;187.7;
0.0589318;732.7;194.7;
0.0589326;727.1;201.5;
0.0589333;721.3;208;
0.058934;715.2;214.4;
0.0589346;708.9;220.7;
0.0589353;702.4;226.7;
0.058936;695.7;232.7;
0.0589366;688.8;238.4;
0.0589373;681.4;244.4;
0.0589379;673.9;250.2;
0.0589386;666.2;255.8;
0.0589392;658.5;261.1;
0.0589399;649.9;266.8;
0.0589401;646.5;269;
0.0589404;643.1;271.1;
0.0589407;639.7;273.2;
0.058941;636.3;275.3;
0.0589412;632.9;277.3;
0.0589415;629.4;279.3;
0.0589418;625.9;281.3;
0.058942;622.4;283.3;
0.0589423;618.9;285.2;
0.0589425;615.3;287.1;
0.0589428;611.8;289;
0.0589431;608.1;290.8;
0.0589433;604.5;292.6;
0.0589436;600.9;294.3;
0.0589439;597.3;296.1;
0.0589442;593.7;297.8;
0.0589444;590;299.4;
0.0589447;586.4;301.1;
0.058945;582.7;302.6;
0.0589452;579.1;304.2;
0.0589455;575.4;305.7;
0.0589458;571.7;307.2;
0.058946;568.1;308.7;
0.0589463;564.4;310.1;
0.0589465;560.8;311.4;
0.0589468;557.3;312.8;
0.0589471;553.8;314;
0.0589473;550.3;315.3;
0.0589476;546.7;316.5;
0.0589478;543.2;317.7;
0.0589481;539.7;318.9;
0.0589483;536.3;320;
0.0589486;532.9;321.1;
0.0589488;529.5;322.1;
0.0589491;526.2;323.1;
0.0589493;522.9;324.1;
0.0589496;519.6;325.1;
0.0589498;516.4;326;
0.05895;513.1;327;
0.0589503;509.9;327.8;
0.0589505;506.8;328.7;
0.0589507;503.7;329.5;
0.058951;500.6;330.4;
0.0589512;497.5;331.2;
0.0589514;494.5;331.9;
0.0589516;491.5;332.7;
0.0589519;488.6;333.4;
0.0589521;485.7;334.1;
0.0589523;482.9;334.8;
0.0589525;480.1;335.5;
0.0589527;477.4;336.1;
0.0589529;474.7;336.8;
0.0589532;472;337.4;
0.0589533;469.4;338;
0.0589536;466.8;338.6;
0.0589538;464.2;339.2;
0.058954;461.6;339.8;
0.0589542;459.1;340.4;
0.0589544;456.6;340.9;
0.0589546;454.2;341.5;
0.0589547;451.8;342;
0.0589549;449.5;342.5;
0.0589551;447.2;343;
0.0589553;445;343.5;
0.0589555;442.8;344;
0.0589556;440.7;344.4;
0.0589558;438.6;344.9;
0.058956;436.5;345.3;
0.0589561;434.5;345.8;
0.0589563;432.4;346.2;
0.0589565;430.5;346.6;
0.0589566;428.5;347.1;
0.0589569;425.8;347.6;
0.0589572;422.3;348.4;
0.0589575;418.7;349.2;
0.0589578;415;349.9;
0.0589581;411.4;350.7;
0.0589584;407.7;351.5;
0.0589587;404.1;352.2;
0.0589591;400.5;353;
0.0589594;397;353.7;
0.0589597;393.2;354.5;
0.0589601;389.6;355.2;
0.0589604;386;355.9;
0.0589607;382.4;356.6;
0.058961;378.9;357.3;
0.0589614;375.5;358;
0.0589617;372;358.6;
0.0589621;368.6;359.3;
0.0589624;365.3;359.9;
0.0589628;361.6;360.5;
0.0589631;358.8;361;
0.0589634;355.7;361.5;
0.0589637;352.4;362.1;
0.0589641;349.2;362.6;
0.0589644;346.1;363;
0.0589647;343.4;363.4;
0.0589651;340.4;363.8;
0.0589654;337.5;364.1;
0.0589658;334.4;364.5;
0.0589662;331.3;364.8;
0.0589666;328.2;365;
0.0589669;325.4;365.2;
0.0589673;322.9;365.3;
0.0589676;320.5;365.4;
0.058968;318.1;365.4;
0.0589683;315.7;365.3;
0.0589687;313.4;365.2;
0.0589691;311.1;365.1;
0.0589694;309.1;364.9;
0.0589698;307;364.6;
0.0589701;305;364.2;
0.0589705;303.2;363.8;
0.0589708;301.5;363.3;
0.0589712;299.9;362.8;
0.0589715;298.5;362.2;
0.0589719;297.1;361.6;
0.0589722;295.8;360.9;
0.0589726;294.6;360;
0.0589729;293.6;359.2;
0.0589733;292.6;358.3;
0.0589736;291.8;357.3;
0.0589739;291.1;356.3;
0.0589743;290.4;355.3;
0.0589746;289.9;354.1;
0.0589749;289.4;352.9;
0.0589753;289.1;351.6;
0.0589756;288.9;350.2;
0.058976;288.7;348.7;
0.0589763;288.7;347.3;
0.0589766;288.7;345.8;
0.0589769;288.9;344.3;
0.0589773;289.1;342.7;
0.0589776;289.4;341;
0.0589779;289.7;339.4;
0.0589782;290.2;337.7;
0.0589785;290.7;336;
0.0589788;291.2;334.5;
0.0589791;291.9;332.7;
